source_name,n_detections,n_classified,n_abstained,final_classification,agreement_count,agreement_rate,n_unique_classes,all_classes,avg_confidence_final_class,avg_confidence_all,interestingness_score,bmu_x,bmu_y,edge_bmu,truncated_R
2CXO J174657.3+450156,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,13,False,False
2CXO J174702.2-291115,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,39,True,True
2CXO J174721.3-295507,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,38,False,False
2CXO J174726.1-295957,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,14,True,True
2CXO J174753.6-270814,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,30,False,False
2CXO J174757.3-271352,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,39,True,True
2CXO J174758.4-360626,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7687,0.7687,0.0,9,39,True,True
2CXO J174819.2-360716,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,14,False,False
2CXO J174824.7-271310,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,39,True,True
2CXO J174834.6-271418,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,38,False,False
2CXO J174846.9-271636,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,39,True,True
2CXO J174856.3-270123,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6202,0.6202,0.0,26,38,False,False
2CXO J174901.4-270740,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,36,False,False
2CXO J174917.9-195106,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,5,False,False
2CXO J174923.6-302958,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,21,False,False
2CXO J175016.4-292616,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J175016.7-292609,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J175023.1-293523,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6188,0.6188,0.0,32,23,False,False
2CXO J175032.5-211804,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,18,False,False
2CXO J175045.2-343628,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,34,False,False
2CXO J175059.6-343545,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,16,39,True,True
2CXO J175102.7-343135,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.693,0.693,0.0,25,37,False,False
2CXO J175113.6-293110,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,19,False,False
2CXO J175128.4-370441,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,26,False,False
2CXO J175129.2-292936,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,36,False,False
2CXO J175129.8-294308,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7348,0.7348,0.0,24,37,False,False
2CXO J175202.6+225944,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6295,0.6295,0.0,5,34,False,False
2CXO J175205.1+231045,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5811,0.5811,0.0,18,29,False,False
2CXO J175211.0-292733,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5561,0.5561,0.0,3,28,False,False
2CXO J175347.1+664115,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,0,True,True
2CXO J175348.5-294348,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,6,1,False,False
2CXO J175413.5-295301,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6418,0.6418,0.0,32,19,False,False
2CXO J175440.7-271953,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6382,0.6382,0.0,3,11,False,False
2CXO J175453.9-294619,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,28,True,True
2CXO J175500.3-294110,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,26,False,False
2CXO J175514.9-294024,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.7332,0.7332,0.0,9,0,True,True
2CXO J175621.5+663053,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,3,0,True,True
2CXO J175632.2-215943,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,20,False,False
2CXO J175635.2+664421,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,16,False,False
2CXO J175657.2+664507,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6647,0.6647,0.0,38,8,False,False
2CXO J175657.6+664453,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6647,0.6647,0.0,38,8,False,False
2CXO J175721.0-304404,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5486,0.5486,0.0,39,16,True,True
2CXO J175721.1-304406,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5486,0.5486,0.0,39,16,True,True
2CXO J175731.9-304301,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,17,False,False
2CXO J175758.8-334626,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6731,0.6731,0.0,13,1,False,False
2CXO J175820.2-334252,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,4,False,False
2CXO J175838.7-335659,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,11,False,False
2CXO J175950.3-335606,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8143,0.8143,0.0,15,4,False,False
2CXO J175953.9-335247,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,0,True,True
2CXO J180018.9-232155,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,38,False,False
2CXO J180028.3-232120,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6367,0.6367,0.0,25,30,False,False
2CXO J180043.3-240149,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,37,False,False
2CXO J180119.0+134230,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,5,False,False
2CXO J180132.2-203148,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,18,True,True
2CXO J180148.7-231812,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,13,True,True
2CXO J180159.6-090035,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,21,False,False
2CXO J180211.1+135734,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,34,False,False
2CXO J180219.8-245210,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,36,False,False
2CXO J180238.8-223222,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,39,True,True
2CXO J180244.4-275314,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,16,False,False
2CXO J180244.5-295240,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,4,False,False
2CXO J180247.0-300446,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,13,False,False
2CXO J180250.0-224852,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,8,37,False,False
2CXO J180303.7-300437,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,25,False,False
2CXO J180310.9-001718,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,39,True,True
2CXO J180328.9-295343,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,13,False,False
2CXO J180330.1-294904,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,39,True,True
2CXO J180335.1-300204,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,22,False,False
2CXO J180335.3-295820,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,18,False,False
2CXO J180336.6-241725,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,27,False,True
2CXO J180340.2-295123,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,23,False,False
2CXO J180340.6-242228,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7679,0.7679,0.0,39,2,True,True
2CXO J180341.2-242254,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,31,False,False
2CXO J180349.4-242330,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7809,0.7809,0.0,26,37,False,False
2CXO J180351.9-241902,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6199,0.6199,0.0,28,39,True,True
2CXO J180354.2-242355,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5892,0.5892,0.0,30,38,False,False
2CXO J180401.1-242603,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,32,False,False
2CXO J180410.1-241513,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7464,0.7464,0.0,18,23,False,False
2CXO J180428.8-241404,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,30,False,False
2CXO J180433.2-295100,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5652,0.5652,0.0,32,2,False,False
2CXO J180434.4-241915,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,1,14,False,False
2CXO J180434.4-295124,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5652,0.5652,0.0,32,2,False,False
2CXO J180437.0-242959,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,35,False,False
2CXO J180440.2-300515,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,11,31,False,False
2CXO J180445.6-300418,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,19,False,False
2CXO J180449.7-073526,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,39,True,True
2CXO J180450.4-242614,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.709,0.709,0.0,30,32,False,False
2CXO J180452.5-241931,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6199,0.6199,0.0,28,39,True,True
2CXO J180453.0-242643,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,27,False,False
2CXO J180453.3-242614,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,27,False,False
2CXO J180456.1-242447,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.574,0.574,0.0,27,39,True,True
2CXO J180503.1-275048,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6202,0.6202,0.0,26,38,False,False
2CXO J180520.4+105649,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6005,0.6005,0.0,20,11,False,False
2CXO J180553.0-300822,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,17,16,False,False
2CXO J180707.8+460123,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,26,False,False
2CXO J180711.6-434812,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,31,False,False
2CXO J180718.5+455205,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8312,0.8312,0.0,6,16,False,False
2CXO J180725.7-435445,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.9363,0.9363,0.0,22,4,False,False
2CXO J180733.7-245924,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,24,False,False
2CXO J180801.9-434255,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,30,True,True
2CXO J180813.4+455510,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6838,0.6838,0.0,5,11,False,False
2CXO J180822.2+455448,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7694,0.7694,0.0,10,16,False,False
2CXO J180830.3-434608,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,5,False,False
2CXO J180859.8-435036,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,30,False,False
2CXO J180918.5-320642,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,10,False,False
2CXO J180925.9-254952,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,2,10,False,False
2CXO J180927.9-191009,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6785,0.6785,0.0,10,36,False,False
2CXO J180943.2-191731,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,16,False,False
2CXO J180943.2-191734,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,16,False,False
2CXO J180952.6-254638,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6521,0.6521,0.0,34,20,False,False
2CXO J181006.5-191721,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,19,False,False
2CXO J181007.2-255119,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,2,26,False,False
2CXO J181016.5+495411,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,2,15,False,False
2CXO J181027.0-192043,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.4943,0.4943,0.0,28,26,False,False
2CXO J181043.5-191847,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,39,True,True
2CXO J181051.8+174100,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6406,0.6406,0.0,23,23,False,False
2CXO J181105.0-193332,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6044,0.6044,0.0,10,28,False,False
2CXO J181108.1+495739,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,17,False,False
2CXO J181117.3+682718,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6851,0.6851,0.0,22,16,False,False
2CXO J181123.2-191615,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6503,0.6503,0.0,39,13,True,True
2CXO J181126.9-192442,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,30,False,False
2CXO J181134.7-191809,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6679,0.6679,0.0,29,39,True,True
2CXO J181136.9+012719,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,5,False,False
2CXO J181151.9-480843,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,3,False,False
2CXO J181200.7-191915,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,39,True,True
2CXO J181207.3+174804,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5941,0.5941,0.0,24,2,False,False
2CXO J181259.1-175525,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,6,37,False,False
2CXO J181332.0-315150,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,22,False,False
2CXO J181342.5+682107,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,18,False,False
2CXO J181346.4-175834,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,39,True,True
2CXO J181351.6+613338,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7409,0.7409,0.0,12,25,False,False
2CXO J181355.8-170627,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,20,True,True
2CXO J181358.2-180304,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,13,32,False,False
2CXO J181431.0-170925,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,32,True,True
2CXO J181534.5-170859,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,32,False,False
2CXO J181540.4+451042,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6105,0.6105,0.0,3,17,False,False
2CXO J181607.2-361624,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,5,False,False
2CXO J181623.0-251033,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,6,False,False
2CXO J181646.6-363234,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,5,False,False
2CXO J181659.4+450551,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7716,0.7716,0.0,16,15,False,False
2CXO J181705.1+450612,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.9289,0.9289,0.0,17,8,False,False
2CXO J181706.8-160445,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,38,False,False
2CXO J181714.2-170953,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.5359,0.5359,0.0,1,39,True,True
2CXO J181722.3-170212,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,39,True,True
2CXO J181732.9-162852,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,39,True,True
2CXO J181733.5-161747,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,8,34,False,False
2CXO J181806.1-165350,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,17,39,True,True
2CXO J181809.4-170015,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,18,False,False
2CXO J181810.6-165156,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,28,False,False
2CXO J181818.2-170206,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,28,True,True
2CXO J181825.9-165037,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,15,False,False
2CXO J181829.5-165851,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7498,0.7498,0.0,34,34,False,False
2CXO J181857.5-204802,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,25,False,False
2CXO J181908.3-134401,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,26,False,False
2CXO J181919.2-133541,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,22,False,False
2CXO J181922.9-132409,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,13,True,True
2CXO J181932.0-135133,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,1,False,False
2CXO J181932.1-135123,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,12,1,False,False
2CXO J181940.2-135131,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,27,False,False
2CXO J181940.7-160631,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,26,True,True
2CXO J182012.5-142351,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.5574,0.5574,0.0,33,23,False,False
2CXO J182030.8-161013,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6954,0.6954,0.0,39,35,True,True
2CXO J182036.4-161013,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,36,False,False
2CXO J182055.9-155132,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5893,0.5893,0.0,19,21,False,False
2CXO J182102.8-143228,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,26,13,False,False
2CXO J182111.5-160656,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,23,False,False
2CXO J182115.3+781451,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6347,0.6347,0.0,11,25,False,False
2CXO J182132.6-161058,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7456,0.7456,0.0,21,7,False,False
2CXO J182136.6+683259,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,13,False,False
2CXO J182137.0-160832,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,31,False,False
2CXO J182157.8-131442,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.7248,0.7248,0.0,16,21,False,False
2CXO J182202.9+683733,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,22,39,True,True
2CXO J182219.0-161016,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6679,0.6679,0.0,29,39,True,True
2CXO J182249.5+782117,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5867,0.5867,0.0,15,24,False,False
2CXO J182342.4+430402,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,29,False,False
2CXO J182347.1-245931,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,11,False,False
2CXO J182405.5+430833,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8534,0.8534,0.0,10,17,False,False
2CXO J182410.5-295254,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,33,14,False,False
2CXO J182416.9-245232,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,20,False,False
2CXO J182420.7-244732,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,12,False,False
2CXO J182422.0-245455,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.616,0.616,0.0,27,38,False,False
2CXO J182427.5-244452,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6095,0.6095,0.0,29,20,False,False
2CXO J182429.7-245711,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,19,False,False
2CXO J182436.5-244810,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,30,22,False,False
2CXO J182438.3-244745,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6679,0.6679,0.0,29,39,True,True
2CXO J182445.0-244913,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,6,3,False,False
2CXO J182526.9-245859,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,16,False,False
2CXO J182554.2-125254,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,39,True,True
2CXO J182600.2-125528,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,13,29,False,False
2CXO J182603.5-133639,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7348,0.7348,0.0,24,37,False,False
2CXO J182608.5-125634,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,20,False,False
2CXO J182613.1-133446,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,15,False,False
2CXO J182613.7-132111,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,7,False,False
2CXO J182632.8-130125,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6791,0.6791,0.0,32,36,False,False
2CXO J182736.7+691739,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,15,27,False,False
2CXO J182934.5-015800,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,14,39,True,True
2CXO J182937.6+010324,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6335,0.6335,0.0,33,38,False,False
2CXO J182959.1-015511,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,17,False,False
2CXO J183041.7-064518,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5486,0.5486,0.0,39,16,True,True
2CXO J183109.3+621228,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.706,0.706,0.0,24,26,False,False
2CXO J183135.4-341106,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5968,0.5968,0.0,16,10,False,False
2CXO J183218.4-335530,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,27,False,False
2CXO J183224.6-340916,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,19,False,False
2CXO J183235.5-341802,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,28,False,False
2CXO J183321.8-045815,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,33,False,False
2CXO J183333.4-103359,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,18,True,True
2CXO J183453.3-083342,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,38,3,False,False
2CXO J183507.4-085148,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.6273,0.6273,0.0,7,0,True,True
2CXO J183514.4-083741,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,11,False,False
2CXO J183521.6+330407,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,39,True,True
2CXO J183522.5+330412,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.7513,0.7513,0.0,18,39,True,True
2CXO J183558.3+592618,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6345,0.6345,0.0,6,12,False,False
2CXO J183613.7-234146,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,23,False,False
2CXO J183614.4-235538,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,19,False,False
2CXO J183620.4-235336,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,19,False,False
2CXO J183627.3+330009,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,19,39,True,True
2CXO J183633.0-240620,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,24,15,False,False
2CXO J183758.7-064822,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.7513,0.7513,0.0,18,39,True,True
2CXO J183834.9-065116,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,39,True,True
2CXO J183930.9+171528,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,37,15,False,False
2CXO J183930.9-060724,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,36,18,False,False
2CXO J184057.3+795554,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.658,0.658,0.0,20,37,False,False
2CXO J184149.6-282239,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,8,3,False,False
2CXO J184151.0+795350,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6643,0.6643,0.0,10,7,False,False
2CXO J184152.0-283207,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.7348,0.7348,0.0,24,37,False,False
2CXO J184201.4-283943,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5759,0.5759,0.0,16,26,False,False
2CXO J184202.4-282915,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,29,23,False,False
2CXO J184204.7-284232,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6851,0.6851,0.0,22,16,False,False
2CXO J184205.7-283712,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.5667,0.5667,0.0,25,24,False,False
2CXO J184240.7-322246,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,20,14,False,False
2CXO J184248.4-320933,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,4,2,False,False
2CXO J184256.4-483414,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.8395,0.8395,0.0,8,18,False,False
2CXO J184305.8-321408,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,21,39,True,True
2CXO J184310.6-320607,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,31,20,False,False
2CXO J184316.0-322414,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,34,16,False,False
2CXO J184319.9-321731,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,27,17,False,False
2CXO J184337.6-322514,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,18,14,False,False
2CXO J184351.2-064906,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.6105,0.6105,0.0,4,39,True,True
2CXO J184406.8+452832,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,23,20,False,False
2CXO J184415.0+454708,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6532,0.6532,0.0,28,32,False,False
2CXO J184435.3+453332,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,8,4,False,False
2CXO J184513.4-024129,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.6626,0.6626,0.0,36,34,False,False
2CXO J184617.4-030253,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,12,True,True
2CXO J184640.4+794730,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.775,0.775,0.0,13,17,False,False
2CXO J184711.2-015328,1,1,0,Binaries,1,1.0,1,{'Binaries': 1},0.8481,0.8481,0.0,37,13,False,False
2CXO J184717.1+794857,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6522,0.6522,0.0,17,13,False,False
2CXO J184718.5-015948,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,35,18,False,False
2CXO J184852.5-005657,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,0,17,True,True
2CXO J184855.2-012739,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,11,False,False
2CXO J184856.2-012343,1,1,0,YSO,1,1.0,1,{'YSO': 1},0.5359,0.5359,0.0,26,39,True,True
2CXO J184857.3-011158,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,32,39,True,True
2CXO J184901.6-000117,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,39,20,True,True
2CXO J184905.2-004928,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,28,10,False,False
2CXO J184949.4-235011,1,0,1,,0,0.0,0,{},0.0,0.0,0.0,25,39,True,True
2CXO J184955.5-013412,1,1,0,Stars,1,1.0,1,{'Stars': 1},0.7513,0.7513,0.0,18,39,True,True
2CXO J185217.7+570754,1,1,0,AGN,1,1.0,1,{'AGN': 1},0.6298,0.6298,0.0,2,7,False,False
